2025-01-01,Billing - Q2,Delhi,Delhi_Agent_14,Mid,27,442,16.3703703703704
2025-01-01,Billing - Q2,Delhi,Delhi_Agent_15,Experienced,31,885,28.5483870967742
2025-01-01,Billing - Q2,Delhi,Delhi_Agent_16,Experienced,40,473,11.825
2025-01-01,Billing - Q2,Delhi,Delhi_Agent_17,Experienced,49,375,7.6530612244898
2025-01-01,Billing - Q2,Delhi,Delhi_Agent_18,Experienced,50,351,7.02
2025-01-01,Billing - Q2,Delhi,Delhi_Agent_19,Experienced,35,552,15.7714285714286
2025-01-01,Billing - Q2,Delhi,Delhi_Agent_20,Experienced,21,432,20.5714285714286
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_1,New,53,684,12.9056603773585
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_2,New,41,738,18
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_3,New,48,408,8.5
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_4,New,58,780,13.448275862069
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_5,New,24,476,19.8333333333333
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_6,New,51,855,16.7647058823529
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_7,New,45,972,21.6
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_8,Mid,20,697,34.85
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_9,Mid,45,360,8
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_10,Mid,35,476,13.6
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_11,Mid,31,544,17.5483870967742
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_12,Mid,22,663,30.1363636363636
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_13,Mid,26,546,21
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_14,Mid,51,448,8.7843137254902
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_15,Experienced,37,605,16.3513513513514
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_16,Experienced,34,660,19.4117647058824
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_17,Experienced,59,319,5.40677966101695
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_18,Experienced,20,442,22.1
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_19,Experienced,33,220,6.66666666666667
2025-01-01,Billing - Q2,Mumbai,Mumbai_Agent_20,Experienced,42,611,14.547619047619
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_1,New,26,564,21.6923076923077
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_2,New,40,546,13.65
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_3,New,48,564,11.75
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_4,New,54,676,12.5185185185185
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_5,New,31,220,7.09677419354839
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_6,New,46,360,7.82608695652174
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_7,New,25,560,22.4
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_8,Mid,56,360,6.42857142857143
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_9,Mid,45,319,7.08888888888889
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_10,Mid,44,522,11.8636363636364
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_11,Mid,33,286,8.66666666666667
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_12,Mid,42,410,9.76190476190476
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_13,Mid,51,484,9.49019607843137
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_14,Mid,23,396,17.2173913043478
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_15,Experienced,47,288,6.12765957446809
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_16,Experienced,55,242,4.4
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_17,Experienced,38,495,13.0263157894737
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_18,Experienced,55,252,4.58181818181818
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_19,Experienced,41,399,9.73170731707317
2025-01-01,Billing - Q3,Delhi,Delhi_Agent_20,Experienced,56,230,4.10714285714286
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_1,New,53,390,7.35849056603774
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_2,New,36,231,6.41666666666667
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_3,New,55,506,9.2
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_4,New,32,636,19.875
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_5,New,44,322,7.31818181818182
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_6,New,21,405,19.2857142857143
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_7,New,24,663,27.625
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_8,Mid,37,420,11.3513513513514
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_9,Mid,58,330,5.68965517241379
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_10,Mid,44,473,10.75
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_11,Mid,40,500,12.5
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_12,Mid,58,648,11.1724137931034
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_13,Mid,38,396,10.4210526315789
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_14,Mid,27,510,18.8888888888889
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_15,Experienced,56,224,4
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_16,Experienced,23,312,13.5652173913043
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_17,Experienced,31,570,18.3870967741935
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_18,Experienced,44,160,3.63636363636364
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_19,Experienced,31,369,11.9032258064516
2025-01-01,Billing - Q3,Mumbai,Mumbai_Agent_20,Experienced,59,350,5.93220338983051
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_1,New,54,972,18
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_2,New,37,399,10.7837837837838
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_3,New,32,462,14.4375
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_4,New,32,1000,31.25
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_5,New,47,1239,26.3617021276596
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_6,New,47,980,20.8510638297872
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_7,New,55,945,17.1818181818182
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_8,Mid,33,1045,31.6666666666667
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_9,Mid,27,738,27.3333333333333
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_10,Mid,34,720,21.1764705882353
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_11,Mid,47,510,10.8510638297872
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_12,Mid,57,1080,18.9473684210526
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_13,Mid,28,1121,40.0357142857143
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_14,Mid,20,986,49.3
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_15,Experienced,46,615,13.3695652173913
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_16,Experienced,26,656,25.2307692307692
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_17,Experienced,55,420,7.63636363636364
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_18,Experienced,35,391,11.1714285714286
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_19,Experienced,31,448,14.4516129032258
2025-01-01,Billing - Q4,Delhi,Delhi_Agent_20,Experienced,33,792,24
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_1,New,49,450,9.18367346938776
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_2,New,31,946,30.5161290322581
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_3,New,51,522,10.2352941176471
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_4,New,49,1155,23.5714285714286
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_5,New,34,558,16.4117647058824
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_6,New,51,620,12.156862745098
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_7,New,29,630,21.7241379310345
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_8,Mid,34,896,26.3529411764706
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_9,Mid,47,336,7.14893617021277
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_10,Mid,20,688,34.4
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_11,Mid,22,576,26.1818181818182
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_12,Mid,47,912,19.4042553191489
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_13,Mid,49,864,17.6326530612245
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_14,Mid,42,380,9.04761904761905
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_15,Experienced,22,918,41.7272727272727
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_16,Experienced,34,459,13.5
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_17,Experienced,45,308,6.84444444444444
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_18,Experienced,38,578,15.2105263157895
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_19,Experienced,55,884,16.0727272727273
2025-01-01,Billing - Q4,Mumbai,Mumbai_Agent_20,Experienced,27,688,25.4814814814815
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_1,New,48,896,18.6666666666667
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_2,New,21,555,26.4285714285714
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_3,New,20,561,28.05
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_4,New,32,340,10.625
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_5,New,40,656,16.4
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_6,New,39,602,15.4358974358974
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_7,New,35,867,24.7714285714286
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_8,Mid,46,576,12.5217391304348
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_9,Mid,37,870,23.5135135135135
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_10,Mid,58,663,11.4310344827586
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_11,Mid,29,260,8.96551724137931
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_12,Mid,33,767,23.2424242424242
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_13,Mid,21,322,15.3333333333333
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_14,Mid,48,572,11.9166666666667
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_15,Experienced,25,588,23.52
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_16,Experienced,38,189,4.97368421052632
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_17,Experienced,25,286,11.44
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_18,Experienced,42,407,9.69047619047619
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_19,Experienced,32,598,18.6875
2025-01-02,Billing - Q1,Delhi,Delhi_Agent_20,Experienced,50,660,13.2
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_1,New,57,715,12.5438596491228
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_2,New,58,608,10.4827586206897
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_3,New,43,833,19.3720930232558
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_4,New,28,770,27.5
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_5,New,34,494,14.5294117647059
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_6,New,42,780,18.5714285714286
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_7,New,40,416,10.4
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_8,Mid,56,636,11.3571428571429
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_9,Mid,25,559,22.36
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_10,Mid,23,378,16.4347826086957
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_11,Mid,39,384,9.84615384615385
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_12,Mid,56,375,6.69642857142857
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_13,Mid,58,525,9.05172413793103
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_14,Mid,28,767,27.3928571428571
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_15,Experienced,22,507,23.0454545454545
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_16,Experienced,37,708,19.1351351351351
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_17,Experienced,31,384,12.3870967741935
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_18,Experienced,20,387,19.35
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_19,Experienced,41,377,9.19512195121951
2025-01-02,Billing - Q1,Mumbai,Mumbai_Agent_20,Experienced,40,312,7.8
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_1,New,43,1026,23.8604651162791
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_2,New,39,900,23.0769230769231
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_3,New,22,988,44.9090909090909
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_4,New,44,475,10.7954545454545
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_5,New,46,720,15.6521739130435
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_6,New,40,390,9.75
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_7,New,20,870,43.5
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_8,Mid,31,405,13.0645161290323
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_9,Mid,26,495,19.0384615384615
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_10,Mid,24,768,32
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_11,Mid,25,322,12.88
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_12,Mid,43,702,16.3255813953488
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_13,Mid,32,540,16.875
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_14,Mid,52,544,10.4615384615385
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_15,Experienced,47,532,11.3191489361702
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_16,Experienced,26,253,9.73076923076923
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_17,Experienced,51,348,6.82352941176471
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_18,Experienced,50,473,9.46
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_19,Experienced,48,585,12.1875
2025-01-02,Billing - Q2,Delhi,Delhi_Agent_20,Experienced,56,810,14.4642857142857
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_1,New,41,558,13.609756097561
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_2,New,21,578,27.5238095238095
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_3,New,26,630,24.2307692307692
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_4,New,36,648,18
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_5,New,24,736,30.6666666666667
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_6,New,50,780,15.6
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_7,New,48,748,15.5833333333333
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_8,Mid,23,325,14.1304347826087
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_9,Mid,53,512,9.66037735849057
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_10,Mid,24,728,30.3333333333333
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_11,Mid,43,784,18.2325581395349
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_12,Mid,59,400,6.77966101694915
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_13,Mid,59,585,9.91525423728813
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_14,Mid,33,798,24.1818181818182
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_15,Experienced,32,750,23.4375
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_16,Experienced,48,434,9.04166666666667
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_17,Experienced,35,612,17.4857142857143
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_18,Experienced,37,429,11.5945945945946
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_19,Experienced,52,600,11.5384615384615
2025-01-02,Billing - Q2,Mumbai,Mumbai_Agent_20,Experienced,30,616,20.5333333333333
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_1,New,40,448,11.2
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_2,New,41,390,9.51219512195122
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_3,New,45,299,6.64444444444444
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_4,New,38,252,6.63157894736842
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_5,New,45,812,18.0444444444444
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_6,New,32,288,9
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_7,New,21,638,30.3809523809524
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_8,Mid,29,180,6.20689655172414
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_9,Mid,34,600,17.6470588235294
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_10,Mid,56,350,6.25
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_11,Mid,31,363,11.7096774193548
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_12,Mid,39,450,11.5384615384615
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_13,Mid,59,576,9.76271186440678
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_14,Mid,36,297,8.25
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_15,Experienced,53,400,7.54716981132075
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_16,Experienced,21,450,21.4285714285714
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_17,Experienced,38,279,7.34210526315789
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_18,Experienced,35,616,17.6
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_19,Experienced,59,392,6.64406779661017
2025-01-02,Billing - Q3,Delhi,Delhi_Agent_20,Experienced,55,320,5.81818181818182
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_1,New,58,795,13.7068965517241
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_2,New,58,374,6.44827586206897
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_3,New,58,468,8.06896551724138
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_4,New,51,240,4.70588235294118
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_5,New,34,516,15.1764705882353
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_6,New,43,770,17.906976744186
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_7,New,42,352,8.38095238095238
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_8,Mid,38,460,12.1052631578947
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_9,Mid,30,408,13.6
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_10,Mid,49,207,4.22448979591837
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_11,Mid,21,672,32
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_12,Mid,43,270,6.27906976744186
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_13,Mid,46,387,8.41304347826087
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_14,Mid,45,539,11.9777777777778
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_15,Experienced,56,392,7
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_16,Experienced,33,261,7.90909090909091
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_17,Experienced,36,330,9.16666666666667
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_18,Experienced,20,320,16
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_19,Experienced,47,477,10.1489361702128
2025-01-02,Billing - Q3,Mumbai,Mumbai_Agent_20,Experienced,31,410,13.2258064516129
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_1,New,36,1144,31.7777777777778
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_2,New,49,1122,22.8979591836735
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_3,New,45,817,18.1555555555556
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_4,New,58,506,8.72413793103448
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_5,New,38,972,25.5789473684211
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_6,New,52,1020,19.6153846153846
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_7,New,33,1102,33.3939393939394
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_8,Mid,41,578,14.0975609756098
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_9,Mid,58,848,14.6206896551724
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_10,Mid,25,969,38.76
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_11,Mid,34,798,23.4705882352941
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_12,Mid,55,969,17.6181818181818
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_13,Mid,31,1062,34.258064516129
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_14,Mid,58,561,9.67241379310345
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_15,Experienced,55,624,11.3454545454545
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_16,Experienced,27,392,14.5185185185185
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_17,Experienced,31,828,26.7096774193548
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_18,Experienced,26,350,13.4615384615385
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_19,Experienced,54,496,9.18518518518519
2025-01-02,Billing - Q4,Delhi,Delhi_Agent_20,Experienced,50,720,14.4
2025-01-02,Billing - Q4,Mumbai,Mumbai_Agent_1,New,29,660,22.7586206896552
